RegionID,RegionName,StateName,SizeRank,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
521,Geary County,Kansas,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,154600,155800,142700,1.43E+05,140400,156400,160800,161500,154800,156300,154300,148100,136800,139200,150700,152900,149900,135500,126600,143100,147800,148400,138700,133600,160500,1.57E+05,161500,139900,1.4E+05,145900,141300,139200,131200,143200,142500,142100,134500,126700,132300,129400,138700,151900,1.61E+05,165500,152600,156800,
1879,Lincoln County,Oklahoma,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102200,107500,110800,104400,104400,1.06E+05,110900,113100,111200,116400,121900,1.21E+05,121900,119900,107700,98500,96200,125500,123800,118200,109700,120800,130100,123200,1.12E+05,110900,1E+05,108500,9.9E+04,101700,98900,89900,
622,Macon County,North Carolina,797,,,,,,,,,,,,,,,,,,,,,,,166400,1.75E+05,175200,181600,164700,146300,140800,139300,141200,128800,128200,1.24E+05,139300,143400,161700,154500,148300,142500,150800,151800,150100,149200,162100,170100,166400,161800,155400,156300,1.71E+05,176400,179100,173400,174400,171400,175600,180200,179300,168600,166800,163200,183200,182600,190400,172900,172500,176500,179100,178400,188400,189800,191400,
161,Ford County,Kansas,798,,,,,,,,,,,,,,,,,,,,109200,1.14E+05,107300,108200,97200,93800,97100,99100,108100,118600,116800,121900,125500,1.25E+05,124200,133200,141400,154700,142500,143500,145800,137700,132200,115200,121200,126200,134200,130400,116800,118100,114800,146300,1.42E+05,136900,116200,113200,131700,140700,152600,143200,142200,1.34E+05,128300,1.28E+05,130300,140100,143700,1.47E+05,1.51E+05,1.47E+05,147800,146700,1.46E+05,133300,124700
717,Sioux County,Iowa,799,122300,120300,118200,1.39E+05,138400,148300,1.4E+05,129700,122600,1.27E+05,130700,138600,135800,136400,126800,126400,126400,126100,134800,132400,1.32E+05,126300,130600,136800,1.36E+05,155800,1.51E+05,146900,119400,128800,128200,141300,138400,140100,133900,169900,1.73E+05,179900,155400,159800,155500,1.4E+05,148800,1.54E+05,164400,1.51E+05,153800,144600,145100,132900,148400,134700,146100,137300,150300,147300,150200,161300,1.58E+05,155500,157900,186200,187400,185600,159300,161500,153700,153300,155800,155900,182500,185300,1.8E+05,161100
1292,Orange County,Virginia,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182500,183100,190700,1.97E+05,196800,194900,1.92E+05,189100,193700,200200,212400,211300,213500,209600,207300,212100,220700,227400,223400,2.25E+05,226400,226900,213900,212700,212600,222900,222800,217400,210700,195800,212400,234800,247700,226500,214400,218100,227300,223300,218400,228300,236900,233300
2446,Morrison County,Minnesota,801,,,,,,134400,140500,140100,129900,130900,136100,137200,130100,130400,154800,154900,157700,128600,128600,129200,135300,139200,128800,128800,116100,132300,133600,153700,144200,140100,132700,129900,127700,113500,1.16E+05,120800,138700,133400,140400,124400,132400,133800,149200,143800,143300,1.42E+05,145600,148400,148100,145900,134800,138300,138500,144900,135700,146300,155900,164200,166700,144400,151100,134900,1.6E+05,160600,168700,161400,159300,1.73E+05,169500,169400,174400,162300,,
2634,Botetourt County,Virginia,802,165800,173900,194100,198600,203300,190700,188800,183800,190100,188300,186900,183700,170700,170800,208100,223300,226400,199200,193900,191800,187900,192500,187800,188300,200500,221700,216200,215400,198700,204100,210700,222100,214800,205500,202500,228600,236100,222900,193200,178500,186100,200300,195600,1.97E+05,1.95E+05,199200,200400,199500,193800,191600,196300,197600,194700,170800,1.9E+05,183400,200200,1.91E+05,198700,196700,1.9E+05,189300,189200,193700,200900,212500,215900,208700,207600,213200,205100,235300,252300,
3197,Transylvania County,North Carolina,803,153600,152400,154700,151400,158400,158800,165300,1.64E+05,165300,171900,167700,172100,173300,177300,181200,182300,1.89E+05,189700,186300,180800,188600,202100,213800,206300,184900,189400,1.9E+05,205700,1.98E+05,206400,192900,204500,184800,197800,197200,211800,213100,212400,213600,216100,202300,208900,206300,219400,216800,209600,207100,209800,2.22E+05,2.25E+05,230600,231800,2.44E+05,234100,2.45E+05,233100,237900,226200,230300,245200,245500,247800,233100,233200,238200,238100,232700,237300,233900,248600,229400,233700,244800,253100
1217,Monroe County,Illinois,804,159700,1.5E+05,140100,148200,1.4E+05,147200,150200,164300,171400,173200,1.68E+05,165500,175500,173500,164500,168700,197500,216800,213100,184200,169300,160600,165300,175700,188500,181600,182200,164500,1.73E+05,161600,169800,168100,170800,176100,178600,184400,170700,167900,168800,178500,177300,175600,173900,170900,168100,164500,145600,137600,136500,155900,1.64E+05,167700,165700,154600,158800,162800,184200,195700,1.97E+05,177300,182600,177700,197200,182100,186300,179200,171600,185200,189300,215400,203200,196600,179100,
1275,Oconee County,Georgia,805,187200,190500,184100,191700,200400,219300,224800,2.27E+05,227800,2.52E+05,257800,261400,241200,226800,228700,215300,217800,214500,235900,230300,230800,212800,216800,225800,235400,2.49E+05,255700,262300,253900,2.4E+05,227300,224500,232900,245400,243300,257400,2.54E+05,296400,273100,271300,236600,240900,242400,248900,251500,248400,244500,237600,256700,257600,264200,265500,268500,2.75E+05,267400,272900,266400,276500,282900,285700,277200,281100,2.93E+05,306600,292900,299600,298900,303100,285800,293800,299400,317600,331600,
640,Miami County,Kansas,806,163100,168800,155900,155900,158700,161900,161400,174100,188800,203900,178900,177800,148700,165800,169700,181800,180500,171600,1.74E+05,169800,171100,160700,167800,162600,171300,170200,177400,185700,179700,177700,168700,166500,169200,1.71E+05,156900,148600,144900,160900,172600,182500,186100,184800,186200,1.87E+05,1.79E+05,180100,176600,188500,196200,200600,186500,172800,175100,185500,195700,194800,185900,174600,173500,179800,208700,207300,2.23E+05,198400,195600,186800,192800,202700,209300,206200,196600,195200,211600,
2922,Dorchester County,Maryland,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132600,122700,123600,133900,136500,143800,145400,142300,131900,130600,135700,139400,136400,1.41E+05,142300,144500,143500,158100,159700,155900,139500,126700,1.47E+05,151100,1.6E+05,138600,
1475,Warren County,Missouri,808,,,,,,,,,,,,,,135200,131300,124400,126700,125200,132600,134400,134500,134400,147600,146100,148500,1.34E+05,135700,138600,136500,138200,136400,138200,136800,136800,154100,158600,169100,153400,152300,147500,1.52E+05,156100,1.55E+05,158800,162500,1.64E+05,162800,162300,161400,163400,162600,167200,169400,172500,172100,166200,164200,1.66E+05,171200,166900,163200,152900,158500,155400,167800,169300,1.71E+05,169300,168900,192400,189700,194300,171200,169500
862,Becker County,Minnesota,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184200,195200,197400,194900,188400,181500,157500,1.65E+05,1.74E+05,199500,200400,192400,2.04E+05,202400,2.05E+05,186300,178700,185600,2.13E+05,229700,245800,226900,2.4E+05,2.27E+05,219400,196400,195300,202600,197500,189500,202200
2740,Jefferson County,Indiana,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144900,1.41E+05,128100,119400,120700,130900,139500,119200,114400,117500,141300,150900,149600,134600,134900,132900,144200,142900,134200,1.37E+05,133100,133300,130800,116400,142100,136200,146400,117900,116200,120600,121500,1.24E+05,122700,135200,1.41E+05,
1514,Amherst County,Virginia,811,128900,136100,147700,144700,144900,146800,143600,139700,133400,131700,1.26E+05,126500,123900,129700,122900,125900,1.26E+05,126100,1.23E+05,116900,114400,122500,144500,148400,147400,132400,136800,136800,137900,138300,142200,129300,124800,118300,143300,1.45E+05,149400,136900,133400,132800,128300,127800,127200,133500,142400,143800,144800,138400,1.41E+05,135700,138600,136500,1.39E+05,138900,141700,146900,149100,1.48E+05,1.47E+05,148200,145900,147800,155900,157600,152700,143900,143900,150100,145700,142800,141200,147100,154900,
560,Henry County,Tennessee,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93700,108500,103800,103400,93200,99300,94600,104800,101600,111800,95200,94600,80200,80500,78900,78300,74800,74500,74300,81300,86900,9.4E+04,100800,113100,115500,108900,81700,83200,88600,9.3E+04,101400,
2664,Claiborne County,Tennessee,813,,,,74200,71300,65700,7.1E+04,7.3E+04,68800,65800,72100,8.6E+04,85800,77900,68400,70100,6.9E+04,71700,67300,7E+04,73500,85500,83100,7.9E+04,71500,80200,82700,8.8E+04,83800,90800,90500,90600,8.4E+04,8.7E+04,87400,86600,8.3E+04,81500,85800,88900,99200,93100,85800,80400,89800,89900,90100,85700,95300,100200,96400,85800,90100,98500,114100,114800,113900,106100,107100,112600,120600,107500,98400,81700,84600,81500,88800,96600,96100,104900,101500,110100,110900,
1089,Harris County,Georgia,814,166900,170500,173600,169600,1.71E+05,176400,184200,180200,176700,175300,174700,168800,166300,167200,167300,159200,158700,156400,166800,176200,181800,179900,183200,192600,204600,188800,174600,162500,170700,179500,173400,178600,185600,190700,190800,185500,1.83E+05,199200,206700,218900,216800,221100,216400,198300,183400,1.81E+05,177800,179900,1.77E+05,187300,1.96E+05,207100,200400,186700,179700,221900,228700,230700,195100,197600,197600,208900,216400,227300,222300,213100,211100,203400,213300,217600,2.32E+05,238900,235200,
302,Rhea County,Tennessee,815,,,,,,,,,,,,,,,,,,,95500,99300,100200,99500,97200,95800,99200,101800,106300,106200,104300,102300,105400,105800,104200,1.04E+05,102300,103300,104700,104300,108200,103700,1.08E+05,105600,110300,111200,1.15E+05,120400,128800,134200,118700,110300,111600,114200,118800,117500,131300,133600,133500,138600,142600,144500,1.4E+05,138500,136100,135100,132200,129300,133800,131200,129400,110900,119200,113600,1.25E+05,
2410,Marshall County,Kentucky,816,,,,,,,,,,,,,,,,81200,85700,91300,84600,94100,87900,9.6E+04,81500,82800,75800,83500,87900,100100,101400,98800,99400,92500,94600,90800,102500,108400,104100,9.2E+04,102100,92400,105100,90500,105900,101200,100100,90100,81300,78500,81300,94500,9.5E+04,91800,84300,83500,89600,91600,105400,1.07E+05,115900,108800,110200,99400,101700,98700,104300,112200,125600,125300,121400,108300,120200,117500,1.24E+05,
1915,Malheur County,Oregon,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125300,126800,121300,122300,127400,137400,138800,139800,127100,129300,128100,135400,124700,132300,130500,1.3E+05,120600,124700,136600,134700,137900,132400,135200,130800,140900,143500,
1127,Juneau Borough,Alaska,818,,,,,,,,,,,,,,,,,,,,320700,330700,336900,328500,349600,356200,3.63E+05,371700,359600,359100,3.52E+05,352800,354200,357100,3.63E+05,341200,320600,3.27E+05,358400,363500,374100,365600,379600,348200,367600,3.54E+05,374600,366900,366600,346200,349100,341100,353700,362900,362700,383300,364800,366800,351700,369200,383900,387200,388600,378300,379700,371100,377500,378400,367200,380900,360200,349200,307700,319500,
472,Delta County,Colorado,819,162300,1.67E+05,150800,151900,151600,156300,158100,153200,170100,167300,165600,149500,145500,142600,1.47E+05,1.47E+05,145400,142600,1.57E+05,165100,160400,158200,161600,174100,177900,180500,1.78E+05,177400,174800,173300,164500,1.6E+05,158300,162200,161800,159900,160600,184700,189600,188200,170700,180700,183400,1.78E+05,174100,173300,176100,1.83E+05,197200,197600,190200,185300,185300,187800,183500,194100,197600,202700,203300,199600,2.01E+05,205900,206600,230500,228300,229500,207400,215600,215600,207500,189600,205600,236500,
2066,Wakulla County,Florida,820,108400,124900,130500,111300,110300,105400,127300,125500,132600,120300,129200,1.29E+05,128400,108400,99900,114600,118500,1.03E+05,97100,103700,1.27E+05,125700,1.12E+05,102600,102200,115300,126400,111600,112400,112100,122300,122900,117500,132100,128400,126500,128600,140100,146300,1.36E+05,135200,134600,143200,136500,135600,123500,135800,1.41E+05,146200,146900,143900,147700,1.45E+05,1.49E+05,137300,140400,135100,152200,145900,159400,156200,161600,1.63E+05,149900,154900,138800,147400,134600,148600,143400,141600,145600,156500,
1757,Hancock County,West Virginia,821,76800,83800,75700,75400,78100,87300,90900,85600,78500,7.9E+04,83400,75900,76100,72100,7.3E+04,74500,7.7E+04,75700,71900,76100,82400,81500,85300,87300,84300,77400,82100,93200,89600,79700,82500,91900,98600,9.1E+04,72900,72700,76800,86800,85600,80400,78300,85300,82800,88400,82700,8.9E+04,81700,69300,73400,88300,86100,79800,79900,9.4E+04,96400,82300,78700,79600,83700,91500,87500,91300,81200,77800,79500,86700,8.6E+04,82300,82900,89700,95200,90800,97300,
2415,Marshall County,Tennessee,822,87100,90100,79200,83700,86800,84400,8.3E+04,86800,90200,88700,86300,85600,92100,94300,99100,101400,100200,102700,9.8E+04,9.8E+04,90700,90400,93600,95500,98100,105100,99100,100200,93500,1.01E+05,104300,104400,111400,111900,114300,114700,104600,97200,95700,99800,107500,110300,110200,115600,116300,123800,121400,124700,131900,134500,129300,122200,123500,130200,138400,133600,134100,137200,140700,142300,128500,121800,122500,132700,143600,149200,152400,158600,150200,147500,1.42E+05,148600,152100,
412,Bryan County,Georgia,823,1.85E+05,172100,160700,168800,181600,194500,1.89E+05,193200,191200,1.99E+05,189600,186100,194100,201700,1.89E+05,169600,172200,191700,190900,186500,174500,1.81E+05,182800,194300,2.04E+05,206700,210400,202100,200800,1.99E+05,1.99E+05,203200,203300,204400,205800,208300,208700,206300,205400,209800,214300,2.15E+05,215600,205400,214200,210800,226500,227200,231500,228500,224900,218800,218900,2.21E+05,230700,230400,229700,230800,234700,221400,230500,223200,229400,219400,2.24E+05,226300,221600,2.3E+05,244200,250300,234500,223600,227500,
1720,Garrett County,Maryland,824,235600,203500,207700,218200,238700,2.34E+05,206400,197400,186800,198100,217700,239500,222700,238500,248100,262400,225300,214600,212100,2.05E+05,204500,196400,205600,200900,192400,189800,182700,194200,189800,198300,214700,224800,229400,200400,1.96E+05,180800,189700,175600,170900,163100,159300,181400,181100,205500,191100,210400,1.93E+05,192700,204200,2.24E+05,248900,227700,257400,240200,249600,207600,219500,2.23E+05,218100,243100,2.39E+05,2.44E+05,216700,217500,229900,2.35E+05,238200,2.44E+05,259900,239900,215200,182100,217600,
1892,Lumpkin County,Georgia,825,135700,137200,134500,130400,124400,129200,140200,1.54E+05,145900,140400,129600,134600,144400,1.54E+05,152800,151300,153600,157100,151100,142800,141900,141700,149200,1.55E+05,159300,156400,156900,160900,159900,154600,1.5E+05,154600,158300,157800,1.57E+05,1.54E+05,1.55E+05,150400,153200,154600,162400,160300,156600,1.55E+05,161200,175500,175600,176400,158600,157600,156700,165100,167500,172200,180500,176300,178500,178100,184600,179800,1.77E+05,177800,184800,194600,191700,188700,201600,199200,196800,179300,182900,192800,209400,
2755,Jefferson County,Washington,826,245200,242100,246500,256500,270300,275900,271600,262500,262900,266600,264400,279600,2.89E+05,272900,273600,268700,288200,267400,273400,278700,291500,288900,284100,267400,243800,247400,249800,259700,257800,267100,299600,292700,295400,268800,280900,276400,276700,277200,288200,298300,301400,3.16E+05,317700,321800,318600,314700,326200,330600,350500,326400,324900,3.17E+05,327100,324500,3.26E+05,341400,337100,345300,335200,344300,342100,330700,312200,3.3E+05,352400,380600,369800,365500,358800,358100,362600,345900,386700,381100
1459,Vernon County,Wisconsin,827,,,,,,,,,,106100,108100,1.13E+05,100100,104100,9.3E+04,88900,94900,1.07E+05,1.09E+05,98400,9.4E+04,97800,102500,106700,112600,109800,112500,139300,141200,139100,109300,105900,109400,112900,113800,106600,121600,118400,129600,117400,115300,111500,117500,130500,134800,117600,113200,114800,1.16E+05,99500,9E+04,100800,113600,119500,117100,124500,124100,127700,124600,124800,134800,141100,137600,1.45E+05,140100,144100,122300,1.26E+05,126200,140800,146700,151200,151900,143800
282,Pine County,Minnesota,828,,,,,,,,,,,,,,,,,120300,124800,118200,117600,121200,127600,136300,134900,136700,119300,144500,138600,149600,118900,1.27E+05,120200,118400,110300,119300,1.19E+05,125500,120900,107900,116200,119700,144300,153300,155100,157900,148300,1.42E+05,141900,134800,148400,156900,141800,135300,121800,139100,148500,150900,165800,159700,152100,140400,139800,158600,150700,150500,130900,154900,148300,165500,153300,160700,141600,1.39E+05,
1971,Pickens County,Georgia,829,117300,135600,134200,131800,122200,1.3E+05,136400,141200,146500,140600,134900,127200,131500,132400,136800,139600,141300,135200,131300,133500,138200,143700,1.5E+05,148700,1.5E+05,142900,144300,1.42E+05,141200,144700,147600,148100,142600,1.45E+05,150200,157300,158900,172700,200100,1.99E+05,184600,152400,153400,156800,163700,162400,160800,1.58E+05,162100,171200,175900,186100,188900,192600,189500,185200,187300,195600,188700,194400,192100,214800,212200,208800,195800,189900,187500,185300,181400,189400,200500,216500,212100,
1702,Fayette County,Ohio,830,,,,,,,,,,,,,,,,,,,,,9.3E+04,97700,90700,97300,90700,85500,79700,93600,106200,98400,95400,92400,89100,79300,78400,83300,94800,98900,99800,89800,9.4E+04,89200,93800,99600,112600,116700,110800,1.07E+05,99100,99700,109600,113700,1.21E+05,115900,122200,107900,110300,108800,115900,104900,1.07E+05,120200,129100,1.29E+05,120800,117300,117500,105400,100400,89900,99600,1.04E+05,108500,
1884,Lincoln County,Wisconsin,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104800,105900,105400,87300,89100,89700,1.1E+05,108900,105300,103300,100500,109500,111500,110400,116300,120100,120600,111800,96300,92300,88400,107700,117400,114800,102400,117900,120700,114500,97300,103500,103200,106100,99500,119400,117900,124100,120200,128300,130700,124100,112900,1.29E+05
2678,Del Norte County,California,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142200,163500,167600,1.78E+05,196200,209500,207500,1.94E+05,188100,185600,1.87E+05,188900,192600,192900,194100,189400,192300,183400,195700,191800,226400,218100,197300,192400,1.84E+05,202100,1.8E+05,1.91E+05,200500,201500,201900,207600,210200,202300,1.95E+05,216600,210300,246500,222900,255200,224800,228900,2.19E+05,222400,235700,
635,Meade County,Kentucky,833,,,,,,,,,,,,,,,,,,,,,,,,138200,136100,141100,146300,151700,144500,143400,145800,1.47E+05,147600,137400,141500,144800,1.65E+05,166200,156700,140600,139500,144700,146100,144400,140600,1.4E+05,154300,159200,155600,142700,146600,153700,160300,158200,154800,151600,155800,162100,167900,159100,170800,163100,175300,155700,161600,152900,149900,144400,145100,142400,150200,151800,166600,
111,Cass County,Minnesota,834,,,,,,,,,,,,,,,,,,,,,,,,,,,185300,177600,186800,1.63E+05,152400,1.41E+05,1.37E+05,136500,136600,120500,1.22E+05,129100,144200,147200,1.38E+05,143900,149700,160300,159800,158100,155100,158800,153900,156200,150900,153700,155700,1.7E+05,183300,182100,162400,157600,161400,177500,185600,169300,172600,168500,183600,188100,177800,198100,179500,178600,1.83E+05,185200,189700,
2178,Caroline County,Virginia,835,131200,127900,132900,122400,130600,125400,129900,127300,126300,137900,140300,154500,1.45E+05,143900,134600,145300,137500,138100,132900,145200,148300,148600,148200,147200,149400,148700,151500,148900,149400,1.47E+05,149900,154800,156700,1.58E+05,155400,158700,160900,171800,166300,164800,148900,155700,1.62E+05,170600,172200,165100,177700,1.76E+05,178400,170300,169100,173500,174500,181200,178500,178300,174800,178700,180100,179900,176600,1.79E+05,186800,195600,194900,199100,199300,196900,190200,191500,208800,212800,203300,
1600,Carroll County,Tennessee,836,59500,52700,49600,54500,5.2E+04,51800,48900,53400,51100,50800,45700,48900,50300,55900,57100,54400,54800,53700,56600,62900,66900,57400,55100,52400,61500,5.2E+04,50400,52500,60900,64400,64500,58300,5.2E+04,54700,57600,65300,55400,56900,54400,58100,60300,59600,67900,63900,65800,60500,61900,59900,62100,56500,5.7E+04,63100,70200,71200,61800,64600,67400,70600,7.5E+04,73300,77200,62400,61400,59300,70200,70700,70500,72600,70600,70100,76100,83100,73500,
81,Lee County,Georgia,837,145800,149800,151200,141600,143100,153700,153500,1.46E+05,138100,135200,139700,139400,141700,132100,129200,134600,137100,145200,143100,149500,143800,137400,135400,135100,143300,147400,148600,140200,134200,129300,130100,131300,138900,145300,146600,1.44E+05,133500,131400,137800,141700,144800,135800,146800,150800,154300,145600,141700,1.4E+05,135500,138900,143100,155600,154600,151400,140700,137300,137900,150400,149600,155200,151200,149500,153500,150800,157500,156300,169800,160400,153600,151200,163600,161400,161700,
1039,Gilmer County,Georgia,838,122900,121800,121300,127300,127100,132400,124300,1.3E+05,127100,126800,1.2E+05,125200,139400,152400,150400,137500,128400,130500,130700,128900,132300,132300,138200,135100,138100,138700,143500,145700,145900,145600,147200,149700,154500,155300,156500,1.54E+05,1.53E+05,152500,1.57E+05,159500,162100,159900,163700,166100,166500,167900,166500,172900,172900,189400,185600,189200,169600,175500,166100,171700,157800,170400,173700,180200,180800,179500,190800,191700,198900,197300,193200,1.96E+05,187900,1.87E+05,189600,198600,188500,
1173,Marion County,Tennessee,839,,,,,,,,,,,,,,,,,,,,,,,9.2E+04,92300,92900,101600,1E+05,1.06E+05,114900,117100,106700,91300,89800,95700,84800,92700,88800,94800,8.9E+04,90200,98300,118400,113800,101800,8.4E+04,9.3E+04,105700,100600,111800,106200,120900,108800,109900,104100,110200,121900,126300,124500,121400,129100,139200,120700,108400,8.7E+04,108400,108100,113600,101900,114500,124900,128800,122400,118600,
1230,Morgan County,Colorado,840,119300,1.2E+05,112100,117100,121800,1.28E+05,1.28E+05,116800,118600,122800,139700,142200,144700,142700,146200,140300,1.29E+05,122400,128400,141200,131300,131600,140800,154300,148500,140800,144500,147700,144400,144100,145400,149200,151300,150500,147600,149600,153800,1.58E+05,155100,156900,151900,157500,148600,150900,138900,1.47E+05,149500,158100,158200,159700,159400,187800,194300,195500,176200,1.74E+05,180100,172900,171100,164100,168400,175300,204500,212400,210900,189500,182400,192300,197400,197200,199800,210400,245800,
524,Glenn County,California,841,,,,,,,,,,,,,,,,,,151900,161100,157700,148100,152900,133500,1.43E+05,134900,1.74E+05,163500,171700,166700,209700,215400,2.18E+05,193600,199100,189500,173900,151700,1.55E+05,172500,189400,1.83E+05,173700,181700,197100,205900,198800,199500,192200,199600,189200,196200,197600,203900,196600,188300,192400,195200,203500,216200,236400,236600,221700,2.17E+05,206800,218400,2.14E+05,227600,224200,224200,222300,2.22E+05,,,
1403,Summit County,Colorado,842,,,,,,,,,,,,,,,3.88E+05,389700,384600,382300,393500,3.98E+05,3.93E+05,378200,363800,345900,357500,363200,379300,382400,391200,397500,397600,401600,397800,401800,400400,406200,401900,410600,415500,398800,387700,395100,407300,405300,411400,434200,446300,4.4E+05,433800,423100,432600,440300,454700,4.6E+05,456200,4.65E+05,472600,489600,499100,5.15E+05,524300,534200,521500,4.95E+05,482500,516500,560200,591200,559800,549600,537700,544500,580600,
2389,Le Sueur County,Minnesota,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131200,140400,142600,143900,154500,154200,160300,142100,150800,147300,159300,154400,166100,160300,165600,152800,152100,156500,154900,162200,160800,173500,176600,167400,156300,149600,161600,165400,1.66E+05,158900,167500,169200,185800,177100,177700,183200,193800,199300,182800,202400,
671,Peach County,Georgia,844,110800,112700,120500,118400,121400,123400,116700,127400,119300,1.29E+05,116400,121900,115900,119900,113300,1.18E+05,118400,114900,114400,1.28E+05,138600,132300,98800,95700,97400,117300,1.2E+05,125500,123300,125300,124400,125200,118200,103700,107500,116600,134600,129600,119700,1.14E+05,1.14E+05,117500,123400,124900,128400,126600,124800,117900,118500,121600,132600,130800,109800,103100,103400,123600,128900,130100,133900,129900,130700,128500,131800,124500,118900,122900,128700,140800,146600,146100,140600,129700,147600,
1246,Morton County,North Dakota,845,,,,,,,176600,186200,180700,1.88E+05,187600,196800,196400,201400,195500,182800,184900,187800,193900,187200,196900,214300,225100,229500,221800,201400,203800,198700,214200,209100,2.17E+05,221800,226500,219200,212900,209100,198100,196300,199900,218500,219500,214500,210300,210900,230400,226100,217300,193600,216200,224500,225500,213100,222400,228500,219400,212400,2.08E+05,2.01E+05,207900,205600,214400,205600,208800,217400,221500,220600,210300,211800,216600,226500,218400,212900,204100,
2191,Cherokee County,North Carolina,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135900,132800,125400,134500,136600,1.42E+05,136700,138600,136500,142300,139700,137400,130800,135600,143300,149400,143700,139900,136300,138200,135800,138800,143100,145400,145100,150300,156800,154800,146300,149700,155500,157800,149800,142800,146500,1.51E+05,144300,142800,133900,
806,White County,Georgia,847,,,,,,,,,,,,,,,,,,,126800,129600,134400,140100,143300,145600,142300,1.39E+05,138200,136300,133400,131900,125700,130300,134300,140600,129900,130900,137100,147400,143800,145600,142900,150800,1.48E+05,147800,141900,146600,149500,159400,145400,136200,137500,149400,162900,160300,167800,165600,160800,1.56E+05,162200,161200,162500,163700,1.69E+05,172100,177300,177800,173100,164800,175500,185200,177400,177200,,
1004,Elmore County,Idaho,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142900,152500,150800,161400,154400,150500,140400,145100,150800,163500,163500,166900,161500,162900,160200,168100,173200,1.75E+05,159600,162800,164800,187500,180400,1.87E+05,184500,182100,175900,
391,Boone County,Iowa,849,,,,,,,,,,,,,,,,,,,,,,,,,113200,97600,97600,98700,100400,107300,111100,114400,1.12E+05,111100,111300,114100,117800,125300,134300,130200,117800,103100,101700,108600,110500,114400,116500,123700,146200,148100,145900,125700,122300,116800,110600,112500,118100,149100,1.48E+05,1.44E+05,114200,114800,116100,122900,121400,125300,126100,125300,125200,142700,144700,,,
3263,Winchester City,Virginia,850,,,177700,223900,221700,236200,1.98E+05,199600,175700,166700,159600,157400,161900,155100,144500,140600,154400,173800,177400,1.71E+05,166700,166600,175800,179100,1.86E+05,223800,232800,237800,195100,193800,191800,178800,173100,198100,202500,201400,173900,182400,186600,176900,174200,172400,187400,193700,210200,220500,230900,242500,248300,251500,238400,237700,229900,214800,199600,211200,249500,260200,247400,225900,212400,224300,228700,252500,243500,229800,203900,202800,216400,236400,237900,227100,202500,
2653,Cheboygan County,Michigan,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89200,8.9E+04,90700,110800,108200,98200,78300,72200,70500,7E+04,75700,8.1E+04,88700,93700,91700,8.7E+04,92800,92800,91800,87600,89300,89500,8.9E+04,90900,93100,95200,99300,99100,89800,
2738,Jefferson County,Idaho,852,223900,212700,181900,162300,166200,1.72E+05,180500,184800,1.82E+05,1.77E+05,176900,173900,167100,175800,187800,201200,192100,1.84E+05,181700,178100,174800,170600,180500,1.93E+05,192300,183900,1.87E+05,190200,195200,1.94E+05,1.91E+05,192100,182800,190200,176100,1.79E+05,190800,203200,199300,178100,178200,177800,192100,202100,214700,214300,202100,196200,193100,232400,226700,237400,206300,214400,2.01E+05,190700,201700,208300,2.32E+05,2.29E+05,2.38E+05,240100,242200,236100,227800,225900,236200,244700,229800,2.13E+05,212800,,,
865,Benton County,Iowa,853,,,,,,,,,,,,,,,,,,,,,,,,,159900,125200,144900,150900,151800,1.24E+05,119200,112800,116200,119500,125500,123400,128600,138100,1.41E+05,167500,152200,154500,128900,1.38E+05,130500,128400,149800,150600,144800,117600,120400,121500,126300,122800,134400,136300,150100,150300,156400,161400,148300,131400,119900,1.36E+05,149200,137700,129600,141400,145700,139700,135300,174200,169500,
